state,party,year,sd
NY,R,2013,0.3329970834494276
NY,R,2014,0.34650154474810135
NY,R,2015,0.3340595964098148
NY,R,2016,0.34281088228074247
OH,D,1995,0.34698366096346633
OH,D,1996,0.34698366096346633
OH,D,1997,0.3400894887531226
OH,D,1998,0.3400894887531226
OH,D,1999,0.2794068326609996
OH,D,2e3,0.2794068326609996
OH,D,2001,0.2714048049522099
OH,D,2002,0.2714048049522099
OH,D,2003,0.43295742389313935
OH,D,2004,0.43295742389313935
OH,D,2005,0.3553290132993754
OH,D,2006,0.3553290132993754
OH,D,2007,0.25619379011669485
OH,D,2008,0.25569221770526274
OH,D,2009,0.27849592138722223
OH,D,2010,0.27509066927062187
OH,D,2011,0.2257632339529137
OH,D,2012,0.2235763278843355
OH,D,2013,0.2270616529288229
OH,D,2014,0.22958873927912643
OH,D,2015,0.3341243164205943
OH,D,2016,0.33061407031774
OH,R,1995,0.23237364982138814
OH,R,1996,0.23237364982138814
OH,R,1997,0.2261723106931832
OH,R,1998,0.2261723106931832
OH,R,1999,0.20697446294690486
OH,R,2e3,0.20697446294690486
OH,R,2001,0.3130347755759785
OH,R,2002,0.3130347755759785
OH,R,2003,0.2617117222167073
OH,R,2004,0.2617117222167073
OH,R,2005,0.25424556837740164
OH,R,2006,0.25424556837740164
OH,R,2007,0.25453931269079305
OH,R,2008,0.2716007669786236
OH,R,2009,0.1714822602703238
OH,R,2010,0.17921320797598456
OH,R,2011,0.1613328939732612
OH,R,2012,0.15411147987236562
OH,R,2013,0.15431689733227497
OH,R,2014,0.15777008588449207
OH,R,2015,0.35656754440425203
OH,R,2016,0.42573708211301486
OK,D,1996,0.23378713496504985
OK,D,1997,0.2171011006347628
OK,D,1998,0.2171011006347628
OK,D,1999,0.2110037425699627
OK,D,2e3,0.21250903869111948
OK,D,2001,0.20875991229254762
OK,D,2002,0.20875991229254762
OK,D,2003,0.19587533060056592
OK,D,2004,0.19523979896564414
OK,D,2005,0.2109840968226059
OK,D,2006,0.2109840968226059
OK,D,2007,0.2198936702491566
OK,D,2008,0.2198936702491566
OK,D,2010,0.21270214803493984
OK,D,2011,0.2071969142876471
OK,D,2012,0.20384773531621192
OK,D,2013,0.1963911285406195
OK,D,2014,0.1963911285406195
OK,D,2015,0.20990386688513704
OK,D,2016,0.2035930581658749
OK,R,1996,0.2626314500805807
OK,R,1997,0.2820645571751517
OK,R,1998,0.2820645571751517
OK,R,1999,0.21734592391168883
OK,R,2e3,0.24734047334817152
OK,R,2001,0.21587042598819906
OK,R,2002,0.21794396201370497
OK,R,2003,0.18444237289310647
OK,R,2004,0.1830685208694639
OK,R,2005,0.13674617010210552
OK,R,2006,0.13674617010210552
OK,R,2007,0.12565059512448737
OK,R,2008,0.12565059512448737
OK,R,2010,0.12163469356210911
OK,R,2011,0.1329590364850121
OK,R,2012,0.13486145461286744
OK,R,2013,0.13721782185198397
OK,R,2014,0.13721782185198397
OK,R,2015,0.1417390892326425
OK,R,2016,0.1412954223542632
OR,D,1997,0.4044678678926615
OR,D,1998,0.4044678678926615
OR,D,1999,0.36780146365487276
OR,D,2e3,0.36780146365487276
OR,D,2001,0.4118841386249217
OR,D,2002,0.4118841386249217
OR,D,2003,0.3809246775938781
OR,D,2004,0.3809246775938781
OR,D,2005,0.32456075950380486
OR,D,2006,0.32456075950380486
OR,D,2007,0.30894742566973593
OR,D,2008,0.3054515150137474
OR,D,2009,0.28346701608185243
OR,D,2010,0.28346701608185243
OR,D,2011,0.273313093587623
OR,D,2012,0.28120130025369333
OR,D,2013,0.2727035454622196
OR,D,2014,0.2861428052408226
OR,D,2015,0.36422728613653665
OR,D,2016,0.36422728613653665
OR,R,1997,0.3296985263533489
OR,R,1998,0.3296985263533489
OR,R,1999,0.29550833001667437
OR,R,2e3,0.29550833001667437
OR,R,2001,0.28463699303328494
OR,R,2002,0.28463699303328494
OR,R,2003,0.26779057727506195
OR,R,2004,0.26779057727506195
OR,R,2005,0.22179331484470835
OR,R,2006,0.22179331484470835
OR,R,2007,0.21696074081314157
OR,R,2008,0.21318875457152417
OR,R,2009,0.2779404814558039
OR,R,2010,0.2779404814558039
OR,R,2011,0.2707100922074914
OR,R,2012,0.2707100922074914
OR,R,2013,0.2774328719916557
OR,R,2014,0.2774328719916557
OR,R,2015,0.23286568561347093
OR,R,2016,0.23352899891305431
PA,D,1996,0.20125847049800094
PA,D,1997,0.19125177757145795
PA,D,1998,0.18783774967247718
PA,D,1999,0.18045623885422793
PA,D,2e3,0.1813481977610167
PA,D,2001,0.17803379091360916
PA,D,2002,0.18166964247816614
PA,D,2003,0.17719273517144093
PA,D,2004,0.17170926710303003
PA,D,2005,0.17553675731484641
PA,D,2006,0.17041654359216896
PA,D,2007,0.18215607820712554
PA,D,2008,0.18215607820712554
PA,D,2009,0.18315222899084974
PA,D,2010,0.18271043884322888
PA,D,2011,0.18422473468389872
PA,D,2012,0.18269148558821438
PA,D,2013,0.19492687939916206
PA,D,2014,0.19572507307031545
PA,D,2015,0.21965566771551912
PA,D,2016,0.21965566771551912
PA,R,1996,0.23289473768838817
PA,R,1997,0.23414040086059604
PA,R,1998,0.23877184613244185
PA,R,1999,0.2550962181715245
PA,R,2e3,0.2550232234448744
PA,R,2001,0.2670657863693593
PA,R,2002,0.26420128891107075
PA,R,2003,0.26529060356654993
PA,R,2004,0.2654205377163911
PA,R,2005,0.2493743703281806
PA,R,2006,0.24971700897310814
PA,R,2007,0.24419140480004162
PA,R,2008,0.24419140480004162
PA,R,2009,0.23934342934728153
PA,R,2010,0.23810702827951077
PA,R,2011,0.22956193523901577
PA,R,2012,0.222463101689767
PA,R,2013,0.2154034475324042
PA,R,2014,0.2158984386009676
PA,R,2015,0.2200777146658413
PA,R,2016,0.2200777146658413
RI,D,1996,0.18133031136073702
RI,D,1997,0.19212872656199145
RI,D,1998,0.190426950429547
RI,D,1999,0.18111435572455653
RI,D,2e3,0.18058246962169358
RI,D,2001,0.16597346964998194
RI,D,2002,0.165549042383741
RI,D,2003,0.15117606714361145
RI,D,2004,0.14511232649774206
RI,D,2005,0.1451444917910003
RI,D,2006,0.1451444917910003
RI,D,2007,0.13110142905191213
RI,D,2008,0.13221883503867005
RI,D,2009,0.1453861346805461
RI,D,2010,0.14636506374151578
RI,D,2011,0.1597251575724327
RI,D,2012,0.1597251575724327
RI,D,2013,0.15536706118065935
RI,D,2014,0.15535437722653378
RI,D,2015,0.16860977603656996
RI,D,2016,0.1643064322740773
RI,R,1996,0.10848546369598709
RI,R,1997,0.1191252205950452
RI,R,1998,0.11900964596759933
RI,R,1999,0.15125593864162482
RI,R,2e3,0.15761602268189806
RI,R,2001,0.14957568557183923
RI,R,2002,0.14957568557183923
RI,R,2003,0.16141730221554768
RI,R,2004,0.16141730221554768
RI,R,2005,0.154363439416759
RI,R,2006,0.154363439416759
RI,R,2007,0.15411892439652847
RI,R,2008,0.1486396409345194
RI,R,2009,0.15555277775297574
RI,R,2010,0.15555277775297574
RI,R,2011,0.1544540204865009
RI,R,2012,0.1544540204865009
RI,R,2013,0.07318469785412796
RI,R,2014,0.07318469785412796
RI,R,2015,0.21162561281659645
RI,R,2016,0.21162561281659645
SC,D,1993,0.35428433822785116
SC,D,1994,0.35149566381723135
SC,D,1995,0.3882382500447557
SC,D,1996,0.37354129406389236
SC,D,1997,0.39097077703781663
SC,D,1998,0.3930847029717733
SC,D,1999,0.36907664785288247
SC,D,2e3,0.3706895854984228
SC,D,2001,0.35935709977295943
SC,D,2002,0.3530276162326848
SC,D,2003,0.3387514237000688
SC,D,2004,0.3387514237000688
SC,D,2005,0.321722137104989
SC,D,2006,0.32260479645206386
SC,D,2007,0.33306864628369764
SC,D,2008,0.33306864628369764
SC,D,2009,0.3187780969783247
SC,D,2010,0.3187780969783247
SC,D,2011,0.2750312135735075
SC,D,2012,0.2750312135735075
SC,D,2013,0.2587696315687415
SC,D,2014,0.2603951187606944
SC,D,2015,0.281882332711629
SC,D,2016,0.2788905149403104
SC,R,1993,0.1775211812599228
SC,R,1994,0.17606608607754834
SC,R,1995,0.20923146620815167
SC,R,1996,0.20528971265975757
SC,R,1997,0.19643213864632159
SC,R,1998,0.21403255736845764
SC,R,1999,0.18180724290662878
SC,R,2e3,0.1735915876096819
SC,R,2001,0.15828405684118516
SC,R,2002,0.157164607603938
SC,R,2003,0.16171146463067626
SC,R,2004,0.16171146463067626
SC,R,2005,0.18437058844551849
SC,R,2006,0.18476030881707228
SC,R,2007,0.2235434309594316
SC,R,2008,0.2223086670714818
SC,R,2009,0.24507526869095464
SC,R,2010,0.2512481406279738
SC,R,2011,0.2602537385342478
SC,R,2012,0.2668011188461245
SC,R,2013,0.2366473058920118
SC,R,2014,0.2366473058920118
SC,R,2015,0.29428953861101687
SC,R,2016,0.2664666528047403
SD,D,1996,0.20266309003674324
SD,D,1997,0.2110005436894167
SD,D,1998,0.2110005436894167
SD,D,1999,0.22108546678995206
SD,D,2e3,0.22108546678995206
SD,D,2001,0.12501758823629996
SD,D,2002,0.12501758823629996
SD,D,2003,0.12052571351810211
SD,D,2004,0.12052571351810211
SD,D,2005,0.14320361327075926
SD,D,2006,0.14320361327075926
SD,D,2007,0.15675874860165825
SD,D,2008,0.15675874860165825
SD,D,2009,0.23416017625183938
SD,D,2010,0.22977127757837792
SD,D,2011,0.17809899343339453
SD,D,2012,0.17809899343339453
SD,D,2013,0.18750058823437143
SD,D,2014,0.18590098566330476
SD,D,2015,0.20533933481981095
SD,D,2016,0.20533933481981095
SD,R,1996,0.20395873727910857
SD,R,1997,0.15901465068101642
SD,R,1998,0.15909847830156118
SD,R,1999,0.1701189088174942
SD,R,2e3,0.17043231075421
SD,R,2001,0.13512802093132395
SD,R,2002,0.13512802093132395
SD,R,2003,0.11215985615777746
SD,R,2004,0.11215985615777746
SD,R,2005,0.11254122381964543
SD,R,2006,0.11254122381964543
SD,R,2007,0.12095110160553246
SD,R,2008,0.12109032553749086
SD,R,2009,0.1670805253243049
SD,R,2010,0.15494409152202138
SD,R,2011,0.2114251824052708
SD,R,2012,0.2128798445961808
SD,R,2013,0.24881943604985599
SD,R,2014,0.24152432719410774
SD,R,2015,0.25440524807486553
SD,R,2016,0.2549820112749234
TN,D,1996,0.26136150859110596
TN,D,1997,0.2521406104372994
TN,D,1998,0.2521406104372994
TN,D,1999,0.2607096662944378
TN,D,2e3,0.25748650344345314
TN,D,2001,0.2586239173220649
TN,D,2002,0.26086445120936264
TN,D,2003,0.2613758228197799
TN,D,2004,0.27861662418176025
TN,D,2005,0.2739742008750058
TN,D,2006,0.27226186249763695
TN,D,2007,0.2704371154320622
TN,D,2008,0.2587575025835125
TN,D,2011,0.2640359807085664
TN,D,2012,0.2640359807085664
TN,D,2013,0.2726681098847977
TN,D,2014,0.2613094464052664
TN,D,2015,0.2610842775810141
TN,D,2016,0.27001984257571776
TN,R,1996,0.28798797940548027
TN,R,1997,0.3005867850766749
TN,R,1998,0.3129459301471766
TN,R,1999,0.30826873786290715
TN,R,2e3,0.30826873786290715
TN,R,2001,0.36371572757829
TN,R,2002,0.36240992072347045
TN,R,2003,0.31813356892470135
TN,R,2004,0.31813356892470135
TN,R,2005,0.3041335100234631
TN,R,2006,0.2897823679469593
TN,R,2007,0.2632448502966952
TN,R,2008,0.2632448502966952
TN,R,2011,0.17765678298247592
TN,R,2012,0.17765678298247592
TN,R,2013,0.17080277149239237
TN,R,2014,0.16971554139188208
TN,R,2015,0.19226534104775425
TN,R,2016,0.19666554519454257
TX,D,1993,0.5607718802100553
TX,D,1994,0.5607718802100553
TX,D,1995,0.5447964289403783
TX,D,1996,0.5447964289403783
TX,D,1997,0.5124714864094548
TX,D,1998,0.5124714864094548
TX,D,1999,0.4908818685649848
TX,D,2e3,0.4908818685649848
TX,D,2001,0.4980061722929063
TX,D,2002,0.4980061722929063
TX,D,2003,0.46748255647050474
TX,D,2004,0.46748255647050474
TX,D,2005,0.4633114284956778
TX,D,2006,0.4633114284956778
TX,D,2007,0.4498220454235425
TX,D,2008,0.4498220454235425
TX,D,2009,0.4371867116509053
TX,D,2010,0.4371867116509053
TX,D,2011,0.3965600436217432
TX,D,2012,0.3965600436217432
TX,D,2013,0.4682914126247108
TX,D,2014,0.4682914126247108
TX,D,2015,0.6359266774281895
TX,D,2016,0.6359266774281895
TX,R,1993,0.3295193016044282
TX,R,1994,0.3295193016044282
TX,R,1995,0.3291176214215197
TX,R,1996,0.3291176214215197
TX,R,1997,0.3040660552166761
TX,R,1998,0.3040660552166761
TX,R,1999,0.29292592679984697
TX,R,2e3,0.29292592679984697
TX,R,2001,0.29947192960228897
TX,R,2002,0.29947192960228897
TX,R,2003,0.31077352983874973
TX,R,2004,0.31077352983874973
TX,R,2005,0.29630691040551455
TX,R,2006,0.29630691040551455
TX,R,2007,0.31235361015646634
TX,R,2008,0.31235361015646634
TX,R,2009,0.29949826669679736
TX,R,2010,0.29949826669679736
TX,R,2011,0.3512603065067721
TX,R,2012,0.3512603065067721
TX,R,2013,0.4208623517837348
TX,R,2014,0.4208623517837348
TX,R,2015,0.5783516035419869
TX,R,2016,0.5783516035419869
UT,D,1993,0.31730918675638753
UT,D,1994,0.31730918675638753
UT,D,1995,0.3667947798515074
UT,D,1996,0.3667947798515074
UT,D,1997,0.356547520269776
UT,D,1998,0.356547520269776
UT,D,1999,0.3242095515763429
UT,D,2e3,0.3242095515763429
UT,D,2001,0.35738505803984716
UT,D,2002,0.371702543436417
UT,D,2003,0.38050029393446005
UT,D,2004,0.38050029393446005
UT,D,2005,0.33072508459284933
UT,D,2006,0.31352484815299203
UT,D,2007,0.35483521379278066
UT,D,2008,0.37942189751751215
UT,D,2011,0.30309098269471774
UT,D,2012,0.31046680934663906
UT,D,2013,0.3061787885361273
UT,D,2014,0.3061787885361273
UT,D,2015,0.41806183390701546
UT,D,2016,0.3802694817992614
UT,R,1993,0.334957359708858
UT,R,1994,0.334957359708858
UT,R,1995,0.3635722391272098
UT,R,1996,0.35933101518876687
UT,R,1997,0.34382606890194595
UT,R,1998,0.34205296713116273
UT,R,1999,0.3647102733787963
UT,R,2e3,0.3647102733787963
UT,R,2001,0.3444523359838134
UT,R,2002,0.34456116790981034
UT,R,2003,0.3214074049004037
UT,R,2004,0.32949099666472964
UT,R,2005,0.35078171289423016
UT,R,2006,0.3488137182866165
UT,R,2007,0.3669173786862035
UT,R,2008,0.36945039715717715
UT,R,2011,0.3488609091840908
UT,R,2012,0.35464069287142913
UT,R,2013,0.34450130742810264
UT,R,2014,0.34628498955206105
UT,R,2015,0.34410000898028986
UT,R,2016,0.3467436977969822
VA,D,1996,0.38865651984869604
VA,D,1997,0.3608161949805361
VA,D,1998,0.39500799659739355
VA,D,1999,0.39520027679078135
VA,D,2e3,0.39215211961861063
VA,D,2001,0.4025100030498229
VA,D,2002,0.4030489458650442
VA,D,2003,0.39669389164948615
VA,D,2004,0.3922301888190416
VA,D,2005,0.3873465026180285
VA,D,2006,0.3499771970593777
VA,D,2007,0.3499771970593777
VA,D,2008,0.3344460337557458
VA,D,2010,0.40336670878294606
VA,D,2011,0.40336670878294606
VA,D,2012,0.39524597792326255
VA,D,2013,0.38122290490709826
VA,D,2014,0.35980823491005726
VA,D,2015,0.3512718547164232
VA,D,2016,0.2724889443599265
VA,R,1996,0.27638866161717157
VA,R,1997,0.26736830610809337
VA,R,1998,0.2810019768761879
VA,R,1999,0.2750916884873658
VA,R,2e3,0.2610058481918497
VA,R,2001,0.26503585916724226
VA,R,2002,0.25811789355681325
VA,R,2003,0.26371178350977187
VA,R,2004,0.25174000487535714
VA,R,2005,0.25174000487535714
VA,R,2006,0.23904441729845607
VA,R,2007,0.24138540845198958
VA,R,2008,0.22721860378104822
VA,R,2010,0.21586026499452537
VA,R,2011,0.21307093618254055
VA,R,2012,0.21811231074724438
VA,R,2013,0.21811231074724438
VA,R,2014,0.23228800317259274
VA,R,2015,0.23433748733613774
VA,R,2016,0.24847203788968614
VT,D,1995,0.47388486633550836
VT,D,1996,0.47388486633550836
VT,D,1997,0.5005598318343755
VT,D,1998,0.5005598318343755
VT,D,1999,0.5025625277781123
VT,D,2e3,0.5025625277781123
VT,D,2001,0.502537973437375
VT,D,2002,0.502537973437375
VT,D,2003,0.39453451480948915
VT,D,2004,0.39453451480948915
VT,D,2005,0.3723835699729345
VT,D,2006,0.3723835699729345
VT,D,2007,0.35970224362977576
VT,D,2008,0.35970224362977576
VT,D,2009,0.39656094543882203
VT,D,2010,0.4019865814027963
VT,D,2011,0.3838340476852251
VT,D,2012,0.4045193714012205
VT,D,2013,0.43797089144395884
VT,D,2014,0.4617504876380745
VT,R,1995,0.36898777505776054
VT,R,1996,0.36898777505776054
VT,R,1997,0.3472246757546928
VT,R,1998,0.3472246757546928
VT,R,1999,0.32370228249265864
VT,R,2e3,0.32370228249265864
VT,R,2001,0.34219396010028286
VT,R,2002,0.34219396010028286
VT,R,2003,0.3452261863160294
VT,R,2004,0.343136814241304
VT,R,2005,0.24767738036761192
VT,R,2006,0.24924958327607355
VT,R,2007,0.22944126144359953
VT,R,2008,0.22944126144359953
VT,R,2009,0.22489645474340347
VT,R,2010,0.22531542678186445
VT,R,2011,0.24192487184458994
VT,R,2012,0.24192487184458994
VT,R,2013,0.259001590720543
VT,R,2014,0.26037621382774717
WA,D,1993,0.5218651622329732
WA,D,1994,0.5234936870532589
WA,D,1995,0.576430004855634
WA,D,1996,0.548520535060125
WA,D,1997,0.4211605288448938
WA,D,1998,0.3644714649742663
WA,D,1999,0.3505289455475349
WA,D,2e3,0.3505289455475349
WA,D,2001,0.34933009748202737
WA,D,2002,0.3575404050236698
WA,D,2003,0.314417773486917
WA,D,2004,0.3123900808192675
WA,D,2005,0.30265766128195054
WA,D,2006,0.30265766128195054
WA,D,2007,0.33018009329639575
WA,D,2008,0.3241879347354363
WA,D,2009,0.3926421426625089
WA,D,2010,0.35383213784453416
WA,D,2011,0.3088107748708682
WA,D,2012,0.3130447499770847
WA,D,2013,0.2971240853211366
WA,D,2014,0.304290855392213
WA,D,2015,0.35971235910448923
WA,D,2016,0.35971235910448923
WA,R,1993,0.3177258502374191
WA,R,1994,0.3111561225104812
WA,R,1995,0.3298004596258151
WA,R,1996,0.3247457149502223
WA,R,1997,0.2839765349506846
WA,R,1998,0.2815205435062246
WA,R,1999,0.3170441313515987
WA,R,2e3,0.319896716165711
WA,R,2001,0.3100037099295233
WA,R,2002,0.3213415466877254
WA,R,2003,0.3648193358719998
WA,R,2004,0.3654499846823746
WA,R,2005,0.3604921116601773
WA,R,2006,0.3604921116601773
WA,R,2007,0.35234446746803655
WA,R,2008,0.3615415759094811
WA,R,2009,0.45222821878102865
WA,R,2010,0.45295788744116555
WA,R,2011,0.4770908241326223
WA,R,2012,0.4770908241326223
WA,R,2013,0.5348889725934853
WA,R,2014,0.5378259741924497
WA,R,2015,0.4953063866604859
WA,R,2016,0.4953063866604859
WI,D,1995,0.231608823469322
WI,D,1996,0.231608823469322
WI,D,1997,0.23251637165957095
WI,D,1998,0.23251637165957095
WI,D,1999,0.3878856217437759
WI,D,2e3,0.3878856217437759
WI,D,2001,0.2263834935618178
WI,D,2002,0.2263834935618178
WI,D,2003,0.22511119074752306
WI,D,2004,0.22511119074752306
WI,D,2005,0.22188032786175024
WI,D,2006,0.22188032786175024
WI,D,2007,0.20665932989075847
WI,D,2008,0.20665932989075847
WI,D,2009,0.19313194108346415
WI,D,2010,0.19313194108346415
WI,D,2011,0.22358018695761037
WI,D,2012,0.22228356924252332
WI,D,2013,0.26159844215757716
WI,D,2014,0.26159844215757716
WI,D,2015,0.28010407787899927
WI,D,2016,0.28010407787899927
WI,R,1995,0.19264395279639485
WI,R,1996,0.19264395279639485
WI,R,1997,0.180180037495694
WI,R,1998,0.180180037495694
WI,R,1999,0.14192810576269668
WI,R,2e3,0.14192810576269668
WI,R,2001,0.13957454110708203
WI,R,2002,0.13957454110708203
WI,R,2003,0.1522640685813525
WI,R,2004,0.1522640685813525
WI,R,2005,0.1713647734898288
WI,R,2006,0.1713647734898288
WI,R,2007,0.2023917173201982
WI,R,2008,0.2023917173201982
WI,R,2009,0.2151431160564368
WI,R,2010,0.2151431160564368
WI,R,2011,0.20970164207398234
WI,R,2012,0.214565465494918
WI,R,2013,0.21452023629980893
WI,R,2014,0.21775199441898652
WI,R,2015,0.20839704709297388
WI,R,2016,0.19914417633912884
WV,D,1996,0.35390721964852884
WV,D,1997,0.3239402958163892
WV,D,1998,0.3073845587178559
WV,D,1999,0.2979129064337761
WV,D,2e3,0.29946521753352723
WV,D,2001,0.3070763780918063
WV,D,2002,0.3070763780918063
WV,D,2003,0.2572360597813473
WV,D,2004,0.25815540498999573
WV,D,2005,0.2764830279910029
WV,D,2006,0.27732626875156513
WV,D,2007,0.2604764787382062
WV,D,2008,0.2831883445842562
WV,D,2010,0.272576623670347
WV,D,2011,0.21211562861761543
WV,D,2012,0.2133937911377785
WV,D,2013,0.22306561154445345
WV,D,2014,0.23321491716167514
WV,D,2015,0.2495182071799285
WV,D,2016,0.2331834076157684
WV,R,1996,0.25660072327021155
WV,R,1997,0.31472466354919476
WV,R,1998,0.31472466354919476
WV,R,1999,0.30284442100414094
WV,R,2e3,0.30803756805515353
WV,R,2001,0.2847756543901415
WV,R,2002,0.2847756543901415
WV,R,2003,0.26782130537525056
WV,R,2004,0.26782130537525056
WV,R,2005,0.26010618179207434
WV,R,2006,0.26010618179207434
WV,R,2007,0.2914134410949393
WV,R,2008,0.2914134410949393
WV,R,2010,0.2126578405393442
WV,R,2011,0.263150313309633
WV,R,2012,0.2633219328809024
WV,R,2013,0.22482668419883925
WV,R,2014,0.2251918183959261
WV,R,2015,0.2211624092379187
WV,R,2016,0.2226673032274548
WY,D,1996,0.4631716744361641
WY,D,1997,0.36832028068878675
WY,D,1998,0.3416989774296531
WY,D,1999,0.361876847755112
WY,D,2e3,0.3547974359944492
WY,D,2001,0.3604032311328368
WY,D,2002,0.3604032311328368
WY,D,2003,0.2577007308229192
WY,D,2004,0.2604185824691435
WY,D,2005,0.26354585480029386
WY,D,2006,0.26354585480029386
WY,D,2007,0.2863026730371816
WY,D,2008,0.2915051709762322
WY,D,2009,0.35776782794635176
WY,D,2010,0.3540774934177958
WY,D,2011,0.31796996713526265
WY,D,2012,0.31796996713526265
WY,D,2013,0.327965154943544
WY,D,2014,0.327965154943544
WY,D,2015,0.28472623303408096
WY,D,2016,0.28472623303408096
WY,R,1996,0.7403096878047317
WY,R,1997,0.33666993408718937
WY,R,1998,0.33666993408718937
WY,R,1999,0.35254842350967674
WY,R,2e3,0.3540876473636208
WY,R,2001,0.365330327000219
WY,R,2002,0.365330327000219
WY,R,2003,0.35754670105364345
WY,R,2004,0.3603659367239797
WY,R,2005,0.3499030341870921
WY,R,2006,0.35353374682613753
WY,R,2007,0.36753001700511284
WY,R,2008,0.36390263748440504
WY,R,2009,0.4134525999906451
WY,R,2010,0.41763176058507906
WY,R,2011,0.42198685974318967
WY,R,2012,0.4307092987155026
WY,R,2013,0.3869920331355766
WY,R,2014,0.38720377233727615
WY,R,2015,0.4026113008943528
WY,R,2016,0.4010747794881855
